Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,54.459999084472656,54.61000061035156,54.130001068115234,54.459999084472656,51.52776336669922,5372900
2010-01-05,53.720001220703125,54.459999084472656,53.529998779296875,53.720001220703125,50.82760238647461,4996900
2010-01-06,53.209999084472656,53.90999984741211,53.0099983215332,53.209999084472656,50.345062255859375,2337600
2010-01-07,54.04999923706055,54.20000076293945,53.209999084472656,54.04999923706055,51.139835357666016,2820300
2010-01-08,52.810001373291016,53.59000015258789,52.599998474121094,52.810001373291016,49.96660232543945,4467200
2010-01-11,52.61000061035156,53.0,51.939998626708984,52.61000061035156,49.777374267578125,2817300
2010-01-12,51.939998626708984,52.5,51.79999923706055,51.939998626708984,49.1434440612793,4106300
2010-01-13,52.66999816894531,52.7400016784668,51.20000076293945,52.66999816894531,49.83413314819336,5361000
2010-01-14,52.650001525878906,52.79999923706055,52.34000015258789,52.650001525878906,49.815216064453125,4302400
2010-01-15,51.91999816894531,52.650001525878906,51.79999923706055,51.91999816894531,49.12451934814453,7103900
2010-01-18,51.529998779296875,51.91999816894531,51.29999923706055,51.529998779296875,48.755516052246094,1444500
2010-01-19,51.45000076293945,51.72999954223633,51.20000076293945,51.45000076293945,48.67982864379883,4398600
2010-01-20,51.58000183105469,51.72999954223633,51.099998474121094,51.58000183105469,48.80282974243164,5252400
2010-01-21,51.4900016784668,51.70000076293945,50.650001525878906,51.4900016784668,48.717674255371094,4391800
2010-01-22,51.18000030517578,51.56999969482422,50.63999938964844,51.18000030517578,48.42436218261719,3158300
2010-01-25,51.0,51.380001068115234,50.86000061035156,51.0,48.25405502319336,2313800
2010-01-26,50.5,51.08000183105469,50.310001373291016,50.5,47.78097152709961,4952700
2010-01-27,50.900001525878906,51.0,50.0099983215332,50.900001525878906,48.15943908691406,3456900
2010-01-28,51.81999969482422,51.95000076293945,50.0099983215332,51.81999969482422,49.029903411865234,4260900
2010-01-29,51.33000183105469,52.25,50.70000076293945,51.33000183105469,48.5662841796875,4776500
2010-02-02,52.209999084472656,52.310001373291016,50.810001373291016,52.209999084472656,49.398902893066406,3395600
2010-02-03,51.4900016784668,52.7400016784668,51.400001525878906,51.4900016784668,48.717674255371094,4503600
2010-02-04,49.84000015258789,51.20000076293945,49.650001525878906,49.84000015258789,47.15651321411133,4055100
2010-02-05,49.599998474121094,49.93000030517578,48.540000915527344,49.599998474121094,46.92943572998047,4713000
2010-02-08,48.56999969482422,49.869998931884766,48.45000076293945,48.56999969482422,45.954891204833984,5417300
2010-02-09,49.2599983215332,49.63999938964844,48.939998626708984,49.2599983215332,46.60773468017578,4938500
2010-02-10,48.95000076293945,49.349998474121094,48.47999954223633,48.95000076293945,46.314430236816406,2292800
