Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,32120.740234375,32758.529296875,32120.740234375,32758.529296875,32758.529296875,136257800
2010-01-05,32729.30078125,33073.7109375,32628.240234375,32732.759765625,32732.759765625,165541900
2010-01-06,32730.419921875,32922.12109375,32639.439453125,32830.16015625,32830.16015625,126000100
2010-01-07,32830.21875,33069.78125,32670.98046875,33064.5703125,33064.5703125,123563200
2010-01-08,33067.5703125,33080.05078125,32779.66015625,32892.0390625,32892.0390625,109516900
2010-01-11,32892.109375,33047.23046875,32711.0390625,32935.37890625,32935.37890625,150332200
2010-01-12,32950.33984375,32976.609375,32719.619140625,32792.66015625,32792.66015625,139205800
2010-01-13,32792.87109375,32929.3203125,32607.939453125,32836.078125,32836.078125,143683200
2010-01-14,32843.55859375,32847.9296875,32429.669921875,32729.580078125,32729.580078125,447963200
2010-01-15,32725.41015625,32728.41015625,32262.099609375,32262.30078125,32262.30078125,318270300
2010-01-18,32262.529296875,32491.48046875,32262.529296875,32482.73046875,32482.73046875,32108200
2010-01-19,32493.359375,32618.009765625,32367.859375,32473.05078125,32473.05078125,213255300
2010-01-20,32466.0390625,32466.0390625,31946.76953125,32025.33984375,32025.33984375,215329000
2010-01-21,32033.849609375,32151.80078125,31181.720703125,31205.30078125,31205.30078125,243330800
2010-01-22,31203.099609375,31212.55078125,30612.060546875,30830.91015625,30830.91015625,210227600
2010-01-25,30831.400390625,31080.98046875,30465.060546875,30465.060546875,30465.060546875,196961600
2010-01-26,30461.859375,30764.759765625,30209.08984375,30651.560546875,30651.560546875,183139500
2010-01-27,30629.7890625,30677.0390625,30082.76953125,30610.830078125,30610.830078125,306309200
2010-01-28,30620.58984375,30926.05078125,30334.669921875,30811.349609375,30811.349609375,202374700
2010-01-29,30811.470703125,31002.7890625,30343.05078125,30391.609375,30391.609375,241668900
2010-02-02,30416.640625,30922.029296875,30416.640625,30876.650390625,30876.650390625,183848300
2010-02-03,30869.990234375,31396.900390625,30763.640625,31287.0390625,31287.0390625,212362200
2010-02-04,31285.529296875,31285.529296875,30530.41015625,30603.7109375,30603.7109375,182901900
2010-02-05,30603.880859375,30630.73046875,29926.060546875,30630.73046875,30630.73046875,202078000
2010-02-08,30633.380859375,30778.01953125,30528.9609375,30649.439453125,30649.439453125,147957200
2010-02-09,30649.55078125,30998.1796875,30649.55078125,30818.48046875,30818.48046875,184952300
2010-02-10,30836.609375,30897.94921875,30460.30078125,30746.05078125,30746.05078125,157155400
2010-02-11,30746.5390625,30994.33984375,30686.830078125,30845.630859375,30845.630859375,144841900
2010-02-12,30845.75,31005.740234375,30641.0390625,31005.740234375,31005.740234375,125680300
2010-02-15,31006.5390625,31120.720703125,30896.109375,31038.3203125,31038.3203125,33729400
2010-02-16,31071.640625,31644.76953125,31071.640625,31644.76953125,31644.76953125,167793000
2010-02-17,31644.91015625,31892.119140625,31641.189453125,31892.119140625,31892.119140625,163983200
2010-02-18,31889.0703125,32216.939453125,31695.630859375,32170.7890625,32170.7890625,193725100
2010-02-19,32160.220703125,32283.140625,31890.73046875,32172.109375,32172.109375,198987100
2010-02-22,32172.220703125,32272.16015625,32023.5390625,32034.33984375,32034.33984375,183649600
2010-02-23,32020.94921875,32020.94921875,31598.060546875,31850.240234375,31850.240234375,156648200
2010-02-24,31850.7890625,31990.359375,31777.490234375,31788.5390625,31788.5390625,141239700
2010-02-25,31777.380859375,31777.380859375,31396.779296875,31649.099609375,31649.099609375,124758900
2010-02-26,31682.98046875,31866.4296875,31548.400390625,31634.5390625,31634.5390625,190955900
2010-03-01,31637.890625,31888.30078125,31637.890625,31765.140625,31765.140625,147752900
2010-03-02,31765.330078125,32148.919921875,31763.44921875,32055.0390625,32055.0390625,156406700
2010-03-03,32055.119140625,32431.2109375,31998.119140625,32353.5390625,32353.5390625,205110200
2010-03-04,32353.849609375,32508.26953125,32085.060546875,32202.0,32202.0,137551500
